P26i_was_destination_of	property	destination_of	was destination of		P7i_witnessed	E53_Place	E9_Move	P26_moved_to	10000	0	0
P27_moved_from	property	moved_from	moved from	This property identifies a starting E53 Place of an E9 Move.\n\nA move will be linked to an origin, such as the move of an artefact from storage to display. A move may be linked to many starting instances of E53 Place by multiple instances of this property. In this case the move describes the picking up of a set of objects. The area of the move includes the origin(s), route and destination(s).\nTherefore the described origin is an instance of E53 Place which P89 falls within (contains) the instance of E53 Place the move P7 took place at.		E9_Move	E53_Place	P27i_was_origin_of	10000	0	0
P27i_was_origin_of	property	origin_of	was origin of		P7i_witnessed	E53_Place	E9_Move	P27_moved_from	10000	0	0
P28_custody_surrendered_by	property	transferred_custody_from	custody surrendered by	This property identifies the E39 Actor or Actors who surrender custody of an instance of E18 Physical Thing in an E10 Transfer of Custody activity. \nThe property will typically describe an Actor surrendering custody of an object when it is handed over to someone else’s care. On occasion, physical custody may be surrendered involuntarily – through accident, loss or theft.\nIn reality, custody is either transferred to someone or from someone, or both.	P14_carried_out_by	E10_Transfer_of_Custody	E39_Actor	P28i_surrendered_custody_through	54	1	1
P28i_surrendered_custody_through	property	surrendered_custody_through	surrendered custody through		P14i_performed	E39_Actor	E10_Transfer_of_Custody	P28_custody_surrendered_by	10000	1	1
P29_custody_received_by	property	transferred_custody_to	custody received by	This property identifies the E39 Actor or Actors who receive custody of an instance of E18 Physical Thing in an E10 Transfer of Custody activity. \nThe property will typically describe Actors receiving custody of an object when it is handed over from another Actor’s care. On occasion, physical custody may be received involuntarily or illegally – through accident, unsolicited donation, or theft.\nIn reality, custody is either transferred to someone or from someone, or both.	P14_carried_out_by	E10_Transfer_of_Custody	E39_Actor	P29i_received_custody_through	55	1	1
P29i_received_custody_through	property	acquired_custody_through	received custody through		P14i_performed	E39_Actor	E10_Transfer_of_Custody	P29_custody_received_by	10000	1	1
P30_transferred_custody_of	property	transferred_custody_of	transferred custody of	This property identifies an item or items of E18 Physical Thing concerned in an E10 Transfer of Custody activity. \nThe property will typically describe the object that is handed over by an E39 Actor to another Actor’s custody. On occasion, physical custody may be transferred involuntarily or illegally – through accident, unsolicited donation, or theft.		E10_Transfer_of_Custody	E18_Physical_Thing	P30i_custody_transferred_through	53	1	1
P30i_custody_transferred_through	property	custody_transferred_through	custody transferred through			E18_Physical_Thing	E10_Transfer_of_Custody	P30_transferred_custody_of	10000	1	1
P31_has_modified	property	modified	has modified	This property identifies the E24 Physical Man-Made Thing modified in an E11 Modification.\nIf a modification is applied to a non-man-made object, it is regarded as an E22 Man-Made Object from that time onwards.	P12_occurred_in_the_presence_of	E11_Modification	E24_Physical_Man-Made_Thing	P31i_was_modified_by	10000	0	0
P31i_was_modified_by	property	modified_by	was modified by		P12i_was_present_at	E24_Physical_Man-Made_Thing	E11_Modification	P31_has_modified	10000	0	0
P32_used_general_technique	property	technique	used general technique	This property identifies the technique or method that was employed in an activity.\nThese techniques should be drawn from an external E55 Type hierarchy of consistent terminology of general techniques or methods such as embroidery, oil-painting, carbon dating, etc. Specific documented techniques should be described as instances of E29 Design or Procedure. This property identifies the technique that was employed in an act of modification.	P125_used_object_of_type	E7_Activity	E55_Type	P32i_was_technique_of	10000	2	1
P32i_was_technique_of	property	technique_of	was technique of		P125i_was_type_of_object_used_in	E55_Type	E7_Activity	P32_used_general_technique	10000	2	1
P33_used_specific_technique	property	specific_technique	used specific technique	This property identifies a specific instance of E29 Design or Procedure in order to carry out an instance of E7 Activity or parts of it. \nThe property differs from P32 used general technique (was technique of) in that P33 refers to an instance of E29 Design or Procedure, which is a concrete information object in its own right rather than simply being a term or a method known by tradition. \nTypical examples would include intervention plans for conservation or the construction plans of a building.	P16_used_specific_object	E7_Activity	E29_Design_or_Procedure	P33i_was_used_by	10000	0	0
P33i_was_used_by	property	used_by	was used by		P16i_was_used_for	E29_Design_or_Procedure	E7_Activity	P33_used_specific_technique	10000	0	0
P34_concerned	property	concerned	concerned	This property identifies the E18 Physical Thing that was assessed during an E14 Condition Assessment activity. \nConditions may be assessed either by direct observation or using recorded evidence. In the latter case the E18 Physical Thing does not need to be present or extant.	P140_assigned_attribute_to	E14_Condition_Assessment	E18_Physical_Thing	P34i_was_assessed_by	10000	0	0
P34i_was_assessed_by	property	assessed_by	was assessed by		P140i_was_attributed_by	E18_Physical_Thing	E14_Condition_Assessment	P34_concerned	10000	0	0
P35_has_identified	property	identified	has identified	This property identifies the E3 Condition State that was observed in an E14 Condition Assessment activity.	P141_assigned	E14_Condition_Assessment	E3_Condition_State	P35i_was_identified_by	10000	0	0
P35i_was_identified_by	property	condition_identified_by	was identified by		P141i_was_assigned_by	E3_Condition_State	E14_Condition_Assessment	P35_has_identified	10000	0	0
P37_assigned	property	assigned_identifier	assigned	This property records the identifier that was assigned to an item in an Identifier Assignment activity.\nThe same identifier may be assigned on more than one occasion.\nAn Identifier might be created prior to an assignment.	P141_assigned	E15_Identifier_Assignment	E42_Identifier	P37i_was_assigned_by	10000	0	0
P37i_was_assigned_by	property	identifier_assigned_by	was assigned by		P141i_was_assigned_by	E42_Identifier	E15_Identifier_Assignment	P37_assigned	10000	0	0
P38_deassigned	property	deassigned	deassigned	This property records the identifier that was deassigned from an instance of E1 CRM Entity.\nDeassignment of an identifier may be necessary when an item is taken out of an inventory, a new numbering system is introduced or items are merged or split up. \nThe same identifier may be deassigned on more than one occasion.	P141_assigned	E15_Identifier_Assignment	E42_Identifier	P38i_was_deassigned_by	10000	0	0
P38i_was_deassigned_by	property	deassigned_by	was deassigned by		P141i_was_assigned_by	E42_Identifier	E15_Identifier_Assignment	P38_deassigned	10000	0	0
P39_measured	property	measured	measured	This property associates an instance of E16 Measurement with the instance of E1 CRM Entity to which it applied. An instance of E1 CRM Entity may be measured more than once. Material and immaterial things and processes may be measured, e.g. the number of words in a text, or the duration of an event.	P140_assigned_attribute_to	E16_Measurement	E1_CRM_Entity	P39i_was_measured_by	10000	0	0
P39i_was_measured_by	property	measured_by	was measured by		P140i_was_attributed_by	E1_CRM_Entity	E16_Measurement	P39_measured	10000	0	0
P40_observed_dimension	property	observed_dimension	observed dimension	This property records the dimension that was observed in an E16 Measurement Event.\nE54 Dimension can be any quantifiable aspect of E70 Thing. Weight, image colour depth and monetary value are dimensions in this sense. One measurement activity may determine more than one dimension of one object.\nDimensions may be determined either by direct observation or using recorded evidence. In the latter case the measured Thing does not need to be present or extant.\nEven though knowledge of the value of a dimension requires measurement, the dimension may be an object of discourse prior to, or even without, any measurement being made.	P141_assigned	E16_Measurement	E54_Dimension	P40i_was_observed_in	10000	0	0
P40i_was_observed_in	property	observed_in	was observed in		P141i_was_assigned_by	E54_Dimension	E16_Measurement	P40_observed_dimension	10000	0	0
P41_classified	property	classified	classified	This property records the item to which a type was assigned in an E17 Type Assignment activity.\nAny instance of a CRM entity may be assigned a type through type assignment. Type assignment events allow a more detailed path from E1 CRM Entity through P41 classified (was classified), E17 Type Assignment, P42 assigned (was assigned by) to E55 Type for assigning types to objects compared to the shortcut offered by P2 has type (is type of).	P140_assigned_attribute_to	E17_Type_Assignment	E1_CRM_Entity	P41i_was_classified_by	10000	0	0
P41i_was_classified_by	property	classified_by	was classified by		P140i_was_attributed_by	E1_CRM_Entity	E17_Type_Assignment	P41_classified	10000	0	0
P42_assigned	property	assigned_type	assigned	This property records the type that was assigned to an entity by an E17 Type Assignment activity. \nType assignment events allow a more detailed path from E1 CRM Entity through P41 classified (was classified by), E17 Type Assignment, P42 assigned (was assigned by) to E55 Type for assigning types to objects compared to the shortcut offered by P2 has type (is type of).\nFor example, a fragment of an antique vessel could be assigned the type “attic red figured belly handled amphora” by expert A. The same fragment could be assigned the type “shoulder handled amphora” by expert B.\nA Type may be intellectually constructed independent from assigning an instance of it.	P141_assigned	E17_Type_Assignment	E55_Type	P42i_was_assigned_by	10000	0	0
P42i_was_assigned_by	property	type_assigned_by	was assigned by		P141i_was_assigned_by	E55_Type	E17_Type_Assignment	P42_assigned	10000	0	0
P43_has_dimension	property	dimension	has dimension	This property records a E54 Dimension of some E70 Thing.\nIt is a shortcut of the more fully developed path from E70 Thing through P39 measured (was measured by), E16 Measurement P40 observed dimension (was observed in) to E54 Dimension. It offers no information about how and when an E54 Dimension was established, nor by whom.\nAn instance of E54 Dimension is specific to an instance of E70 Thing.		E70_Thing	E54_Dimension	P43i_is_dimension_of	10000	1	1
P43i_is_dimension_of	property	dimension_of	is dimension of			E54_Dimension	E70_Thing	P43_has_dimension	10000	1	0
P44_has_condition	property	condition	has condition	This property records an E3 Condition State for some E18 Physical Thing.\nIt is a shortcut of the more fully developed path from E18 Physical Thing through P34 concerned (was assessed by), E14 Condition Assessment P35 has identified (was identified by) to E3 Condition State. It offers no information about how and when the E3 Condition State was established, nor by whom. \nAn instance of Condition State is specific to an instance of Physical Thing.		E18_Physical_Thing	E3_Condition_State	P44i_is_condition_of	10000	0	0
P44i_is_condition_of	property	condition_of	is condition of			E3_Condition_State	E18_Physical_Thing	P44_has_condition	10000	0	0
P45_consists_of	property	made_of	consists of	This property identifies the instances of E57 Materials of which an instance of E18 Physical Thing is composed.\nAll physical things consist of physical materials. P45 consists of (is incorporated in) allows the different Materials to be recorded. P45 consists of (is incorporated in) refers here to observed Material as opposed to the consumed raw material.\nA Material, such as a theoretical alloy, may not have any physical instances		E18_Physical_Thing	E57_Material	P45i_is_incorporated_in	10000	1	1
P45i_is_incorporated_in	property	incorporated_in	is incorporated in			E57_Material	E18_Physical_Thing	P45_consists_of	10000	1	1
P46_is_composed_of	property	part	is composed of	This property allows instances of E18 Physical Thing to be analysed into component elements.\n\nComponent elements, since they are themselves instances of E18 Physical Thing, may be further analysed into sub-components, thereby creating a hierarchy of part decomposition. An instance of E18 Physical Thing may be shared between multiple wholes, for example two buildings may share a common wall. This property does not specify when and for how long a component element resided in the respective whole. If  a component is not part of a whole from the beginning of existence or until the end of existence of the whole, the classes E79 Part Addition and E90 Part Removal can be used to document when a component became part of a particular whole and/or when it stopped being a part of it. For the time-span of being part of the respective whole, the component is completely contained in the place the whole occupies.\n\nThis property is intended to describe specific components that are individually documented, rather than general aspects. Overall descriptions of the structure of an instance of E18 Physical Thing are captured by the P3 has note property.\n\nThe instances of E57 Material of which an item of E18 Physical Thing is composed should be documented using P45 consists of (is incorporated in).		E18_Physical_Thing	E18_Physical_Thing	P46i_forms_part_of	102	1	1
P46i_forms_part_of	property	part_of	forms part of			E18_Physical_Thing	E18_Physical_Thing	P46_is_composed_of	10000	1	1
P48_has_preferred_identifier	property	preferred_identifier	has preferred identifier	This property records the preferred E42 Identifier that was used to identify an instance of E1 CRM Entity at the time this property was recorded.\nMore than one preferred identifier may have been assigned to an item over time.\nUse of this property requires an external mechanism for assigning temporal validity to the respective CRM instance.\nP48 has preferred identifier (is preferred identifier of), is a shortcut for the path from E1 CRM Entity through P140 assigned attribute to (was attributed by), E15 Identifier Assignment, P37 assigned (was assigned by) to E42 Identifier. The fact that an identifier is a preferred one for an organisation can be better expressed in a context independent form by assigning a suitable E55 Type to the respective instance of E15 Identifier Assignment using the P2 has type property.	P1_is_identified_by	E1_CRM_Entity	E42_Identifier	P48i_is_preferred_identifier_of	10000	0	0
P48i_is_preferred_identifier_of	property	preferred_identifier_of	is preferred identifier of		P1i_identifies	E42_Identifier	E1_CRM_Entity	P48_has_preferred_identifier	10000	0	0
P49_has_former_or_current_keeper	property	former_or_current_keeper	has former or current keeper	This property identifies the E39 Actor or Actors who have or have had custody of an instance of E18 Physical Thing at\nsome time. This property leaves open the question if parts of this physical thing have\nbeen added or removed during the time-spans it has been under the custody of this\nactor, but it is required that at least a part which can unambiguously be identified as\nrepresenting the whole has been under this custody for its whole time. The way, in\nwhich a representative part is defined, should ensure that it is unambiguous who keeps\na part and who the whole and should be consistent with the identity criteria of the kept\ninstance of E18 Physical Thing.\nThe distinction with P50 has current keeper (is current keeper of) is that P49 has former or current\nkeeper (is former or current keeper of) leaves open the question as to whether the specified keepers are\ncurrent.\nP49 has former or current keeper (is former or current keeper of) is a shortcut for the more detailed\npath from E18 Physical Thing through P30 transferred custody of (custody transferred through), E10\nTransfer of Custody, P28 custody surrendered by (surrendered custody through) or P29 custody\nreceived by (received custody through) to E39 Actor.		E18_Physical_Thing	E39_Actor	P49i_is_former_or_current_keeper_of	10000	0	0
P49i_is_former_or_current_keeper_of	property	former_or_current_keeper_of	is former or current keeper of			E39_Actor	E18_Physical_Thing	P49_has_former_or_current_keeper	10000	0	0
P50_has_current_keeper	property	current_keeper	has current keeper	This property identifies the E39 Actor or Actors who had custody of an instance of E18 Physical Thing at the time of validity of the record or database containing the statement that uses this property.\n P50 has current keeper (is current keeper of) is a shortcut for the more detailed path from E18 Physical Thing through P30 transferred custody of (custody transferred through), E10 Transfer of Custody, P29 custody received by (received custody through) to E39 Actor.	P49_has_former_or_current_keeper	E18_Physical_Thing	E39_Actor	P50i_is_current_keeper_of	10000	1	0
P50i_is_current_keeper_of	property	current_keeper_of	is current keeper of		P49i_is_former_or_current_keeper_of	E39_Actor	E18_Physical_Thing	P50_has_current_keeper	10000	1	1
P51_has_former_or_current_owner	property	former_or_current_owner	has former or current owner	This property identifies the E39 Actor that is or has been the legal owner (i.e. title holder) of an instance of E18 Physical Thing at some time.\nThe distinction with P52 has current owner (is current owner of) is that P51 has former or current owner (is former or current owner of) does not indicate whether the specified owners are current. P51 has former or current owner (is former or current owner of) is a shortcut for the more detailed path from E18 Physical Thing through P24 transferred title of (changed ownership through), E8 Acquisition, P23 transferred title from (surrendered title through), or P22 transferred title to (acquired title through) to E39 Actor.		E18_Physical_Thing	E39_Actor	P51i_is_former_or_current_owner_of	10000	0	0
P51i_is_former_or_current_owner_of	property	former_or_current_owner_of	is former or current owner of			E39_Actor	E18_Physical_Thing	P51_has_former_or_current_owner	10000	0	0
P52_has_current_owner	property	current_owner	has current owner	This property identifies the E21 Person, E74 Group or E40 Legal Body that was the owner of an instance of E18 Physical Thing at the time of validity of the record or database containing the statement that uses this property.\nP52 has current owner (is current owner of) is a shortcut for the more detailed path from E18 Physical Thing through P24 transferred title of (changed ownership through), E8 Acquisition, P22 transferred title to (acquired title through) to E39 Actor, if and only if this acquisition event is the most recent.	P51_has_former_or_current_owner	E18_Physical_Thing	E39_Actor	P52i_is_current_owner_of	10000	1	0
P52i_is_current_owner_of	property	current_owner_of	is current owner of		P51i_is_former_or_current_owner_of	E39_Actor	E18_Physical_Thing	P52_has_current_owner	10000	1	1
P53_has_former_or_current_location	property	former_or_current_location	has former or current location	This property allows an instance of E53 Place to be associated as the former or current location of an instance of E18 Physical Thing.\nIn the case of E19 Physical Objects, the property does not allow any indication of the Time-Span during which the Physical Object was located at this Place, nor if this is the current location.\nIn the case of immobile objects, the Place would normally correspond to the Place of creation.\nP53 has former or current location (is former or current location of) is a shortcut. A more detailed representation can make use of the fully developed (i.e. indirect) path from E19 Physical Object through P25 moved (moved by), E9 Move, P26 moved to (was destination of) or P27 moved from (was origin of) to E53 Place.		E18_Physical_Thing	E53_Place	P53i_is_former_or_current_location_of	10000	0	0
P53i_is_former_or_current_location_of	property	former_or_current_location_of	is former or current location of			E53_Place	E18_Physical_Thing	P53_has_former_or_current_location	10000	0	0
P54_has_current_permanent_location	property	current_permanent_location	has current permanent location	This property records the foreseen permanent location of an instance of E19 Physical Object at the time of validity of the record or database containing the statement that uses this property.\nP54 has current permanent location (is current permanent location of) is similar to P55 has current location (currently holds). However, it indicates the E53 Place currently reserved for an object, such as the permanent storage location or a permanent exhibit location. The object may be temporarily removed from the permanent location, for example when used in temporary exhibitions or loaned to another institution. The object may never actually be located at its permanent location.		E19_Physical_Object	E53_Place	P54i_is_current_permanent_location_of	10000	0	0
P54i_is_current_permanent_location_of	property	current_permanent_location_of	is current permanent location of			E53_Place	E19_Physical_Object	P54_has_current_permanent_location	10000	0	0
P55_has_current_location	property	current_location	has current location	This property records the location of an E19 Physical Object at the time of validity of the record or database containing the statement that uses this property. \n This property is a specialisation of P53 has former or current location (is former or current location of). It indicates that the E53 Place associated with the E19 Physical Object is the current location of the object. The property does not allow any indication of how long the Object has been at the current location. \nP55 has current location (currently holds) is a shortcut. A more detailed representation can make use of the fully developed (i.e. indirect) path from E19 Physical Object through P25 moved (moved by), E9 Move P26 moved to (was destination of) to E53 Place if and only if this Move is the most recent.	P53_has_former_or_current_location	E19_Physical_Object	E53_Place	P55i_currently_holds	10000	1	0
P55i_currently_holds	property	currently_holds	currently holds		P53i_is_former_or_current_location_of	E53_Place	E19_Physical_Object	P55_has_current_location	10000	1	1
P56_bears_feature	property	bears	bears feature	This property links an instance of E19 Physical Object to an instance of E26 Physical Feature that it bears.\nAn E26 Physical Feature can only exist on one object. One object may bear more than one E26 Physical Feature. An E27 Site should be considered as an E26 Physical Feature on the surface of the Earth.\nAn instance B of E26 Physical Feature being a detail of the structure of another instance A of E26 Physical Feature can be linked to B by use of the property P46 is composed of (forms part of). This implies that the subfeature B is P56i found on the same E19 Physical Object as A.\nP56 bears feature (is found on) is a shortcut. A more detailed representation can make use of the fully developed (i.e. indirect) path from E19 Physical Object through P59 has section (is located on or\nDefinition of the CIDOC Conceptual Reference Model 149 within), E53 Place, P53 has former or current location (is former or current location of) to E26 Physical Feature.	P46_is_composed_of	E19_Physical_Object	E26_Physical_Feature	P56i_is_found_on	10000	1	1
P56i_is_found_on	property	found_on	is found on		P46i_forms_part_of	E26_Physical_Feature	E19_Physical_Object	P56_bears_feature	10000	1	0
P57_has_number_of_parts	property	number_of_parts	has number of parts	This property documents the E60 Number of parts of which an instance of E19 Physical Object is composed.\nThis may be used as a method of checking inventory counts with regard to aggregate or collective objects. What constitutes a part or component depends on the context and requirements of the documentation. Normally, the parts documented in this way would not be considered as worthy of individual attention.\nFor a more complete description, objects may be decomposed into their components and constituents using P46 is composed of (forms parts of) and P45 consists of (is incorporated in). This allows each element to be described individually.		E19_Physical_Object	rdfs:Literal		10000	0	0
P58_has_section_definition	property	section_definition	has section definition	This property links an area (section) named by a E46 Section Definition to the instance of E18 Physical Thing upon which it is found.\nThe CRM handles sections as locations (instances of E53 Place) within or on E18 Physical Thing that are identified by E46 Section Definitions. Sections need not be discrete and separable components or parts of an object.\nThis is part of a more developed path from E18 Physical Thing through P58, E46 Section Definition, P87 is identified by (identifies) that allows a more precise definition of a location found on an object than the shortcut P59 has section (is located on or within).\nA particular instance of a Section Definition only applies to one instance of Physical Thing.		E18_Physical_Thing	E46_Section_Definition	P58i_defines_section	10000	0	0
P58i_defines_section	property	defines_section	defines section			E46_Section_Definition	E18_Physical_Thing	P58_has_section_definition	10000	0	0
P59_has_section	property	section	has section	This property links an area to the instance of E18 Physical Thing upon which it is found.\nIt is typically used when a named E46 Section Definition is not appropriate.\nE18 Physical Thing may be subdivided into arbitrary regions. \nP59 has section (is located on or within) is a shortcut. If the E53 Place is identified by a Section Definition, a more detailed representation can make use of the fully developed (i.e. indirect) path from E18 Physical Thing through P58 has section definition (defines section), E46 Section Definition, P87 is identified by (identifies) to E53 Place. A Place can only be located on or within one Physical Object.		E18_Physical_Thing	E53_Place	P59i_is_located_on_or_within	10000	0	0
P59i_is_located_on_or_within	property	located_on_or_within	is located on or within			E53_Place	E18_Physical_Thing	P59_has_section	10000	0	0
P62_depicts	property	depicts	depicts	This property identifies something that is depicted by an instance of E24 Physical Man-Made Thing. Depicting is meant in the sense that the surface of the E24 Physical Man-Made Thing shows, through its passive optical qualities or form, a representation of the entity depicted. It does not pertain to inscriptions or any other information encoding.\n\nThis property is a shortcut of the more fully developed path from E24 Physical Man-Made Thing through P65 shows visual item (is shown by), E36 Visual Item, P138 represents (has representation) to E1 CRM Entity. P62.1 mode of depiction allows the nature of the depiction to be refined.		E24_Physical_Man-Made_Thing	E1_CRM_Entity	P62i_is_depicted_by	10000	1	1
P62i_is_depicted_by	property	depicted_by	is depicted by			E1_CRM_Entity	E24_Physical_Man-Made_Thing	P62_depicts	10000	1	1
P65_shows_visual_item	property	shows	shows visual item	This property documents an E36 Visual Item shown by an instance of E24 Physical Man-Made Thing.\nThis property is similar to P62 depicts (is depicted by) in that it associates an item of E24 Physical Man-Made Thing with a visual representation. However, P65 shows visual item (is shown by) differs from the P62 depicts (is depicted by) property in that it makes no claims about what the E36 Visual Item is deemed to represent. E36 Visual Item identifies a recognisable image or visual symbol, regardless of what this image may or may not represent.\nFor example, all recent British coins bear a portrait of Queen Elizabeth II, a fact that is correctly documented using P62 depicts (is depicted by). Different portraits have been used at different periods, however. P65 shows visual item (is shown by) can be used to refer to a particular portrait.\nP65 shows visual item (is shown by) may also be used for Visual Items such as signs, marks and symbols, for example the 'Maltese Cross' or the 'copyright symbol’ that have no particular representational content. \nThis property is part of the fully developed path from E24 Physical Man-Made Thing through P65 shows visual item (is shown by), E36 Visual Item, P138 represents (has representation) to E1 CRM Entity which is shortcut by, P62 depicts (is depicted by).	P128_carries	E24_Physical_Man-Made_Thing	E36_Visual_Item	P65i_is_shown_by	10000	1	1
P65i_is_shown_by	property	shown_by	is shown by		P128i_is_carried_by	E36_Visual_Item	E24_Physical_Man-Made_Thing	P65_shows_visual_item	10000	1	1
P67_refers_to	property	refers_to	refers to	This property documents that an E89 Propositional Object makes a statement about an instance of E1 CRM Entity. P67 refers to (is referred to by) has the P67.1 has type link to an instance of E55 Type. This is intended to allow a more detailed description of the type of reference. This differs from P129 is about (is subject of), which describes the primary subject or subjects of the E89 Propositional Object.		E89_Propositional_Object	E1_CRM_Entity	P67i_is_referred_to_by	10000	1	1
P67i_is_referred_to_by	property	referred_to_by	is referred to by			E1_CRM_Entity	E89_Propositional_Object	P67_refers_to	10000	1	1
P68_foresees_use_of	property	foresees_use_of	foresees use of	This property identifies an E57 Material foreseeen to be used by an E29 Design or Procedure. \nE29 Designs and procedures commonly foresee the use of particular E57 Materials. The fabrication of adobe bricks, for example, requires straw, clay and water. This property enables this to be documented.\nThis property is not intended for the documentation of E57 Materials that were used on a particular occasion when an instance of E29 Design or Procedure was executed.	P67_refers_to	E29_Design_or_Procedure	E57_Material	P68i_use_foreseen_by	10000	0	0
P68i_use_foreseen_by	property	use_foreseen_by	use foreseen by		P67i_is_referred_to_by	E57_Material	E29_Design_or_Procedure	P68_foresees_use_of	10000	0	0
P69_is_associated_with	property	associated_with	is associated with	This property generalises relationships like whole-part, sequence, prerequisite or inspired by between instances of E29 Design or Procedure. Any instance of E29 Design or Procedure may be associated with other designs or procedures. The property is considered to be symmetrical unless otherwise indicated by P69.1 has type.\nThe P69.1 has type property of P69 has association with allows the nature of the association to be specified reading from domain to range; examples of types of association between instances of E29 Design or Procedure include: has part, follows, requires, etc.\nThe property can typically be used to model the decomposition of the description of a complete workflow into a series of separate procedures.		E29_Design_or_Procedure	E29_Design_or_Procedure		10000	0	0
P70_documents	property	documents	documents	This property describes the CRM Entities documented by instances of E31 Document.\nDocuments may describe any conceivable entity, hence the link to the highest-level entity in the CRM hierarchy. This property is intended for cases where a reference is regarded as being of a documentary character, in the scholarly or scientific sense.	P67_refers_to	E31_Document	E1_CRM_Entity	P70i_is_documented_in	10000	0	0
P70i_is_documented_in	property	documented_in	is documented in		P67i_is_referred_to_by	E1_CRM_Entity	E31_Document	P70_documents	10000	0	0
P71_lists	property	lists	lists	This property documents a source E32 Authority Document for an instance of an E1 CRM Entity.	P67_refers_to	E32_Authority_Document	E1_CRM_Entity	P71i_is_listed_in	10000	0	0
P71i_is_listed_in	property	listed_in	is listed in		P67i_is_referred_to_by	E1_CRM_Entity	E32_Authority_Document	P71_lists	10000	0	0
P72_has_language	property	language	has language	This property describes the E56 Language of an E33 Linguistic Object. \nLinguistic Objects are composed in one or more human Languages. This property allows these languages to be documented.		E33_Linguistic_Object	E56_Language	P72i_is_language_of	10000	1	1
P72i_is_language_of	property	language_of	is language of			E56_Language	E33_Linguistic_Object	P72_has_language	10000	1	1
P73_has_translation	property	translation	has translation	This property describes the source and target of instances of E33Linguistic Object involved in a translation.\nWhen a Linguistic Object is translated into a new language it becomes a new Linguistic Object, despite being conceptually similar to the source object.	P130_shows_features_of	E33_Linguistic_Object	E33_Linguistic_Object	P73i_is_translation_of	10000	1	1
P73i_is_translation_of	property	translation_of	is translation of		P130i_features_are_also_found_on	E33_Linguistic_Object	E33_Linguistic_Object	P73_has_translation	10000	1	1
P74_has_current_or_former_residence	property	current_or_former_residence	has current or former residence	This property describes the current or former E53 Place of residence of an E39 Actor. \nThe residence may be either the Place where the Actor resides, or a legally registered address of any kind.		E39_Actor	E53_Place	P74i_is_current_or_former_residence_of	10000	0	0
P74i_is_current_or_former_residence_of	property	current_or_former_residence_of	is current or former residence of			E53_Place	E39_Actor	P74_has_current_or_former_residence	10000	0	0
P75_possesses	property	possesses	possesses	This property identifies former or current instances of E30 Rights held by an E39 Actor.		E39_Actor	E30_Right	P75i_is_possessed_by	10000	1	1
P75i_is_possessed_by	property	possessed_by	is possessed by			E30_Right	E39_Actor	P75_possesses	10000	1	0
P76_has_contact_point	property	contact_point	has contact point	This property identifies an E51 Contact Point of any type that provides access to an E39 Actor by any communication method, such as e-mail or fax.		E39_Actor	E51_Contact_Point	P76i_provides_access_to	10000	0	0
P76i_provides_access_to	property	provides_access_to	provides access to			E51_Contact_Point	E39_Actor	P76_has_contact_point	10000	0	0
P78_is_identified_by	property	time_identified_by	is identified by	This property identifies an E52 Time-Span using an E49Time Appellation.	P1_is_identified_by	E52_Time-Span	E49_Time_Appellation	P78i_identifies	10000	0	0
P78i_identifies	property	identifies_time	identifies		P1i_identifies	E49_Time_Appellation	E52_Time-Span	P78_is_identified_by	10000	0	0
P79_beginning_is_qualified_by	property	beginning_is_qualified_by	beginning is qualified by	This property qualifies the beginning of an E52 Time-Span in some way. \nThe nature of the qualification may be certainty, precision, source etc.	P3_has_note	E52_Time-Span	rdfs:Literal		10000	0	0
P80_end_is_qualified_by	property	end_is_qualified_by	end is qualified by	This property qualifies the end of an E52 Time-Span in some way. \nThe nature of the qualification may be certainty, precision, source etc.	P3_has_note	E52_Time-Span	rdfs:Literal		10000	0	0
P81_ongoing_throughout	property	ongoing_throughout	ongoing throughout	This property describes the minimum period of time covered by an E52 Time-Span.\nSince Time-Spans may not have precisely known temporal extents, the CRM supports statements about the minimum and maximum temporal extents of Time-Spans. This property allows a Time-Span’s minimum temporal extent (i.e. its inner boundary) to be assigned an E61 Time Primitive value. Time Primitives are treated by the CRM as application or system specific date intervals, and are not further analysed.		E52_Time-Span	rdfs:Literal		10000	0	0
P82_at_some_time_within	property	at_some_time_within	at some time within	This property describes the maximum period of time within which an E52 Time-Span falls.\nSince Time-Spans may not have precisely known temporal extents, the CRM supports statements about the minimum and maximum temporal extents of Time-Spans. This property allows a Time-Span’s maximum temporal extent (i.e. its outer boundary) to be assigned an E61 Time Primitive value. Time Primitives are treated by the CRM as application or system specific date intervals, and are not further analysed.		E52_Time-Span	rdfs:Literal		10000	0	0
P83_had_at_least_duration	property	at_least_duration	had at least duration	This property describes the minimum length of time covered by an E52 Time-Span. \nIt allows an E52 Time-Span to be associated with an E54 Dimension representing it’s minimum duration (i.e. it’s inner boundary) independent from the actual beginning and end.		E52_Time-Span	E54_Dimension	P83i_was_minimum_duration_of	10000	0	0
P83i_was_minimum_duration_of	property	minimum_duration_of	was minimum duration of			E54_Dimension	E52_Time-Span	P83_had_at_least_duration	10000	0	0
P84_had_at_most_duration	property	at_most_duration	had at most duration	This property describes the maximum length of time covered by an E52 Time-Span. \nIt allows an E52 Time-Span to be associated with an E54 Dimension representing it’s maximum duration (i.e. it’s outer boundary) independent from the actual beginning and end.		E52_Time-Span	E54_Dimension	P84i_was_maximum_duration_of	10000	0	0
P84i_was_maximum_duration_of	property	maximum_duration_of	was maximum duration of			E54_Dimension	E52_Time-Span	P84_had_at_most_duration	10000	0	0
